school_code,2018,2019,2020,2021,2022,2023,2024
M040,,,,,,,
M142,,,,,,,
K953,,,,,,,
K284,,,,,,,
K898,,,,,,,
K907,,,,,,,
Q376,,,,,,,
Q384,,,,,,,
M184,,,,,,,
M064,,,,,,,
M020,,,,,,,
Q379,,,,,,,
K936,,,,,,,
Q390,,,,,,,
M140,,,,,,,
X595,,,,,,,
Q398,,,,,,,
M134,,,,,,,
M310,,,,,,,
X593,,,,,,,
K896,,,,,,,
M034,,,,,,,
X596,,,,,,,
K889,,,,,,,
M110,,,,,,,
K938,,,,,,,
K915,,,,,,,
M297,,,,,,,
X594,,,,,,,
X360,,,,,,,
K253,,,,,,,
X584,,,,,,,
K890,,,,,,,
X625,,,,,,,
M063,,,,,,,
Q377,,,,,,,
X583,,,,,,,
M188,,,,,,,
K939,,,,,,,
M371,,,,,,,
M015,,,,,,,
M019,,,,,,,
M292,,,,,,,
M315,,,,,,,
M332,,,,,,,
M361,,,,,,,
M363,,,,,,,
M364,,,,,,,
M378,,,,,,,
M448,,,,,,,
M450,,,,,,,
M458,,,,,,,
M515,,,,,,,
M539,,,,,,,
M650,,,,,,,
M696,,,,,,,
M839,,,,,,,
M001,,,,,,,
M002,,,,,,,
M003,,,,,,,
M006,,,,,,,
M011,,,,,,,
M033,,,,,,,
M041,,,,,,,
M042,,,,,,,
M047,,,,,,,
M051,,,,,,,
M059,,,,,,,
M077,,,,,,,
M089,,,,,,,
M104,,,,,,,
M111,,,,,,,
M114,,,,,,,
M116,,,,,,,
M124,,,,,,,
M126,,,,,,,
M130,,,,,,,
M131,,,,,,,
M135,,,,,,,
M139,,,,,,,
M150,,,,,,,
M151,,,,,,,
M158,,,,,,,
M167,,,,,,,
M177,,,,,,,
M183,,,,,,,
M198,,,,,,,
M212,,,,,,,
M217,,,,,,,
M225,,,,,,,
M234,,,,,,,
M255,,,,,,,
M260,,,,,,,
,,,,,,,
M267,,,,,,,
M276,,,,,,,
M280,,,,,,,
M281,,,,,,,
M282,,,,,,,
M288,,,,,,,
M289,,,,,,,
M290,,,,,,,
M294,,,,,,,
M296,,,,,,,
M298,,,,,,,
M300,,,,,,,
M303,,,,,,,
M305,,,,,,,
M308,,,,,,,
M312,,,,,,,
M313,,,,,,,
M316,,,,,,,
M340,,,,,,,
M343,,,,,,,
M347,,,,,,,
M374,,,,,,,
M376,,,,,,,
M392,,,,,,,
M393,,,,,,,
M394,,,,,,,
M397,,,,,,,
M399,,,,,,,
M400,,,,,,,
M407,,,,,,,
M408,,,,,,,
M411,,,,,,,
M412,,,,,,,
M413,,,,,,,
M414,,,,,,,
M416,,,,,,,
M418,,,,,,,
M419,,,,,,,
M420,,,,,,,
M422,,,,,,,
M425,,,,,,,
M427,,,,,,,
M432,,,,,,,
M437,,,,,,,
M438,,,,,,,
M439,,,,,,,
M442,,,,,,,
,,,,,,,
M449,,,,,,,
M459,,,,,,,
M475,,,,,,,
M489,,,,,,,
M500,,,,,,,
M507,,,,,,,
M519,,,,,,,
M520,,,,,,,
M527,,,,,,,
M529,,,,,,,
M531,,,,,,,
M533,,,,,,,
M534,,,,,,,
M542,,,,,,,
M543,,,,,,,
M544,,,,,,,
M545,,,,,,,
M546,,,,,,,
M550,,,,,,,
M551,,,,,,,
M560,,,,,,,
M565,,,,,,,
M570,,,,,,,
M575,,,,,,,
M580,,,,,,,
M586,,,,,,,
M600,,,,,,,
M605,,,,,,,
M615,,,,,,,
M630,,,,,,,
M655,,,,,,,
M896,,,,,,,
M933,,,,,,,
M009,,,,,,,
M054,,,,,,,
M075,,,,,,,
M076,,,,,,,
M084,,,,,,,
M087,,,,,,,
M145,,,,,,,
M149,,,,,,,
M163,,,,,,,
M165,,,,,,,
M166,,,,,,,
M180,,,,,,,
M185,,,,,,,
M191,,,,,,,
,,,,,,,
M199,,,,,,,
M241,,,,,,,
M242,,,,,,,
M243,,,,,,,
M245,,,,,,,
M247,,,,,,,
M250,,,,,,,
M256,,,,,,,
M258,,,,,,,
M291,,,,,,,
M299,,,,,,,
M307,,,,,,,
M333,,,,,,,
M334,,,,,,,
M402,,,,,,,
M403,,,,,,,
M404,,,,,,,
M415,,,,,,,
M417,,,,,,,
M421,,,,,,,
M452,,,,,,,
M479,,,,,,,
M485,,,,,,,
M492,,,,,,,
M494,,,,,,,
M505,,,,,,,
M541,,,,,,,
M859,,,,,,,
M860,,,,,,,
M862,,,,,,,
M007,,,,,,,
M012,,,,,,,
M037,,,,,,,
M038,,,,,,,
M057,,,,,,,
M072,,,,,,,
M083,,,,,,,
M096,,,,,,,
M102,,,,,,,
M108,,,,,,,
M112,,,,,,,
M146,,,,,,,
M155,,,,,,,
M171,,,,,,,
M182,,,,,,,
M206,,,,,,,
M224,,,,,,,
,,,,,,,
M372,,,,,,,
M375,,,,,,,
M377,,,,,,,
M435,,,,,,,
M495,,,,,,,
M497,,,,,,,
M555,,,,,,,
M610,,,,,,,
M680,,,,,,,
M825,,,,,,,
M964,,,,,,,
M030,,,,,,,
M036,,,,,,,
M046,,,,,,,
M092,,,,,,,
M123,,,,,,,
M125,,,,,,,
M129,,,,,,,
M133,,,,,,,
M148,,,,,,,
M154,,,,,,,
M157,,,,,,,
M161,,,,,,,
M175,,,,,,,
M194,,,,,,,
M197,,,,,,,
M200,,,,,,,
M285,,,,,,,
M286,,,,,,,
M304,,,,,,,
M318,,,,,,,
M362,,,,,,,
M369,,,,,,,
M499,,,,,,,
M514,,,,,,,
M517,,,,,,,
M670,,,,,,,
M692,,,,,,,
M004,,,,,,,
M005,,,,,,,
M008,,,,,,,
M018,,,,,,,
M028,,,,,,,
M048,,,,,,,
M052,,,,,,,
M098,,,,,,,
M103,,,,,,,
,,,,,,,
M115,,,,,,,
M128,,,,,,,
M132,,,,,,,
M143,,,,,,,
M152,,,,,,,
M153,,,,,,,
M173,,,,,,,
M178,,,,,,,
M187,,,,,,,
M189,,,,,,,
M192,,,,,,,
M209,,,,,,,
M210,,,,,,,
M211,,,,,,,
M223,,,,,,,
M278,,,,,,,
M293,,,,,,,
M311,,,,,,,
M314,,,,,,,
M319,,,,,,,
M322,,,,,,,
M324,,,,,,,
M328,,,,,,,
M346,,,,,,,
M348,,,,,,,
M349,,,,,,,
M366,,,,,,,
M368,,,,,,,
M423,,,,,,,
M462,,,,,,,
M463,,,,,,,
M467,,,,,,,
M468,,,,,,,
M513,,,,,,,
M528,,,,,,,
M540,,,,,,,
M552,,,,,,,
X001,,,,,,,
X005,,,,,,,
X018,,,,,,,
X025,,,,,,,
X029,,,,,,,
X030,,,,,,,
X031,,,,,,,
X043,,,,,,,
X049,,,,,,,
X065,,,,,,,
,,,,,,,
X151,,,,,,,
X154,,,,,,,
X157,,,,,,,
X161,,,,,,,
X179,,,,,,,
X221,,,,,,,
X223,,,,,,,
X224,,,,,,,
X259,,,,,,,
X277,,,,,,,
X296,,,,,,,
X298,,,,,,,
X334,,,,,,,
X343,,,,,,,
X359,,,,,,,
X369,,,,,,,
X379,,,,,,,
X381,,,,,,,
X427,,,,,,,
X473,,,,,,,
X495,,,,,,,
X500,,,,,,,
X522,,,,,,,
X527,,,,,,,
X548,,,,,,,
X551,,,,,,,
X557,,,,,,,
X600,,,,,,,
X670,,,,,,,
X014,,,,,,,
X036,,,,,,,
X048,,,,,,,
X062,,,,,,,
X069,,,,,,,
X071,,,,,,,
X072,,,,,,,
X075,,,,,,,
X093,,,,,,,
X100,,,,,,,
X101,,,,,,,
X107,,,,,,,
X119,,,,,,,
X123,,,,,,,
X130,,,,,,,
X131,,,,,,,
X138,,,,,,,
X140,,,,,,,
,,,,,,,
X146,,,,,,,
X152,,,,,,,
X182,,,,,,,
X269,,,,,,,
X282,,,,,,,
X293,,,,,,,
X301,,,,,,,
X302,,,,,,,
X304,,,,,,,
X312,,,,,,,
X320,,,,,,,
X333,,,,,,,
X337,,,,,,,
X348,,,,,,,
X349,,,,,,,
X367,,,,,,,
X371,,,,,,,
X375,,,,,,,
X376,,,,,,,
X377,,,,,,,
X392,,,,,,,
X405,,,,,,,
X424,,,,,,,
X432,,,,,,,
X448,,,,,,,
X452,,,,,,,
X467,,,,,,,
X530,,,,,,,
X537,,,,,,,
X558,,,,,,,
X559,,,,,,,
X561,,,,,,,
X562,,,,,,,
X004,,,,,,,
X011,,,,,,,
X022,,,,,,,
X028,,,,,,,
X035,,,,,,,
X042,,,,,,,
X053,,,,,,,
X055,,,,,,,
X058,,,,,,,
X063,,,,,,,
X070,,,,,,,
X073,,,,,,,
X088,,,,,,,
X109,,,,,,,
,,,,,,,
X110,,,,,,,
X114,,,,,,,
X117,,,,,,,
X126,,,,,,,
X128,,,,,,,
X132,,,,,,,
X163,,,,,,,
X170,,,,,,,
X199,,,,,,,
X204,,,,,,,
X215,,,,,,,
X218,,,,,,,
X219,,,,,,,
X227,,,,,,,
X229,,,,,,,
X231,,,,,,,
X232,,,,,,,
X236,,,,,,,
X241,,,,,,,
X250,,,,,,,
X252,,,,,,,
X260,,,,,,,
X263,,,,,,,
X274,,,,,,,
X294,,,,,,,
X297,,,,,,,
X303,,,,,,,
X311,,,,,,,
X313,,,,,,,
X323,,,,,,,
X324,,,,,,,
X327,,,,,,,
X328,,,,,,,
X329,,,,,,,
X339,,,,,,,
X350,,,,,,,
X361,,,,,,,
X365,,,,,,,
X403,,,,,,,
X404,,,,,,,
X412,,,,,,,
X413,,,,,,,
X443,,,,,,,
X449,,,,,,,
X454,,,,,,,
X457,,,,,,,
X505,,,,,,,
,,,,,,,
X517,,,,,,,
X525,,,,,,,
X543,,,,,,,
X555,,,,,,,
X564,,,,,,,
X568,,,,,,,
X003,,,,,,,
X007,,,,,,,
X008,,,,,,,
X009,,,,,,,
X015,,,,,,,
X020,,,,,,,
X023,,,,,,,
X024,,,,,,,
X032,,,,,,,
X033,,,,,,,
X037,,,,,,,
X045,,,,,,,
X046,,,,,,,
X051,,,,,,,
X054,,,,,,,
X056,,,,,,,
X059,,,,,,,
X077,,,,,,,
X080,,,,,,,
X081,,,,,,,
X085,,,,,,,
X086,,,,,,,
X091,,,,,,,
X094,,,,,,,
X095,,,,,,,
X118,,,,,,,
X141,,,,,,,
X159,,,,,,,
X205,,,,,,,
X206,,,,,,,
X207,,,,,,,
X209,,,,,,,
X213,,,,,,,
X225,,,,,,,
X226,,,,,,,
X228,,,,,,,
X237,,,,,,,
X243,,,,,,,
X244,,,,,,,
X246,,,,,,,
X254,,,,,,,
,,,,,,,
X264,,,,,,,
X268,,,,,,,
X279,,,,,,,
X280,,,,,,,
X284,,,,,,,
X291,,,,,,,
X306,,,,,,,
X307,,,,,,,
X308,,,,,,,
X310,,,,,,,
X315,,,,,,,
X319,,,,,,,
X331,,,,,,,
X340,,,,,,,
X342,,,,,,,
X344,,,,,,,
X351,,,,,,,
X353,,,,,,,
Q360,,,,,,,
X363,,,,,,,
X368,,,,,,,
X374,,,,,,,
X382,,,,,,,
X386,,,,,,,
X390,,,,,,,
X391,,,,,,,
X396,,,,,,,
X397,,,,,,,
X433,,,,,,,
X434,,,,,,,
X437,,,,,,,
X438,,,,,,,
X439,,,,,,,
X440,,,,,,,
X442,,,,,,,
X445,,,,,,,
X447,,,,,,,
X477,,,,,,,
X524,,,,,,,
X546,,,,,,,
X549,,,,,,,
X565,,,,,,,
X696,,,,,,,
X016,,,,,,,
X019,,,,,,,
X021,,,,,,,
X041,,,,,,,
,,,,,,,
X068,,,,,,,
X076,,,,,,,
X078,,,,,,,
X083,,,,,,,
X087,,,,,,,
X089,,,,,,,
X096,,,,,,,
X097,,,,,,,
X103,,,,,,,
X105,,,,,,,
X106,,,,,,,
X108,,,,,,,
X111,,,,,,,
X112,,,,,,,
X121,,,,,,,
X127,,,,,,,
X144,,,,,,,
X153,,,,,,,
X160,,,,,,,
X169,,,,,,,
X175,,,,,,,
X178,,,,,,,
X180,,,,,,,
X181,,,,,,,
X189,,,,,,,
X194,,,,,,,
X249,,,,,,,
X253,,,,,,,
X265,,,,,,,
X270,,,,,,,
X275,,,,,,,
X287,,,,,,,
X288,,,,,,,
X290,,,,,,,
X299,,,,,,,
X326,,,,,,,
X355,,,,,,,
X357,,,,,,,
X370,,,,,,,
X418,,,,,,,
X455,,,,,,,
X462,,,,,,,
X468,,,,,,,
X481,,,,,,,
X483,,,,,,,
X498,,,,,,,
X508,,,,,,,
,,,,,,,
X509,,,,,,,
X513,,,,,,,
X514,,,,,,,
X529,,,,,,,
X532,,,,,,,
X542,,,,,,,
X544,,,,,,,
X545,,,,,,,
X556,,,,,,,
X566,,,,,,,
X567,,,,,,,
X006,,,,,,,
X044,,,,,,,
X047,,,,,,,
X057,,,,,,,
X061,,,,,,,
X066,,,,,,,
X067,,,,,,,
X098,,,,,,,
X129,,,,,,,
X134,,,,,,,
X150,,,,,,,
X190,,,,,,,
X195,,,,,,,
X196,,,,,,,
X211,,,,,,,
Q212,,,,,,,
X214,,,,,,,
X217,,,,,,,
X242,,,,,,,
X248,,,,,,,
X251,,,,,,,
X267,,,,,,,
X271,,,,,,,
X273,,,,,,,
X286,,,,,,,
X300,,,,,,,
X314,,,,,,,
X316,,,,,,,
X318,,,,,,,
X341,,,,,,,
X383,,,,,,,
X388,,,,,,,
X446,,,,,,,
X458,,,,,,,
X463,,,,,,,
X478,,,,,,,
,,,,,,,
X479,,,,,,,
X480,,,,,,,
X511,,,,,,,
X521,,,,,,,
X531,,,,,,,
X536,,,,,,,
X550,,,,,,,
X682,,,,,,,
X684,,,,,,,
X691,,,,,,,
K003,,,,,,,
K008,,,,,,,
K009,,,,,,,
K011,,,,,,,
K020,,,,,,,
K044,,,,,,,
K046,,,,,,,
K054,,,,,,,
K056,,,,,,,
K067,,,,,,,
K093,,,,,,,
K113,,,,,,,
K133,,,,,,,
K256,,,,,,,
K265,,,,,,,
K266,,,,,,,
K270,,,,,,,
K282,,,,,,,
K287,,,,,,,
K301,,,,,,,
K307,,,,,,,
K313,,,,,,,
K350,,,,,,,
K351,,,,,,,
K412,,,,,,,
K419,,,,,,,
K430,,,,,,,
K439,,,,,,,
K483,,,,,,,
K492,,,,,,,
K527,,,,,,,
K553,,,,,,,
K595,,,,,,,
K605,,,,,,,
K616,,,,,,,
K670,,,,,,,
K674,,,,,,,
,,,,,,,
K691,,,,,,,
K016,,,,,,,
K017,,,,,,,
K018,,,,,,,
K023,,,,,,,
K031,,,,,,,
K034,,,,,,,
K050,,,,,,,
K059,,,,,,,
K071,,,,,,,
K084,,,,,,,
K110,,,,,,,
K120,,,,,,,
K126,,,,,,,
K132,,,,,,,
K147,,,,,,,
K157,,,,,,,
K196,,,,,,,
K250,,,,,,,
K257,,,,,,,
K297,,,,,,,
K318,,,,,,,
K319,,,,,,,
K380,,,,,,,
K414,,,,,,,
K449,,,,,,,
K454,,,,,,,
K474,,,,,,,
K477,,,,,,,
K478,,,,,,,
K488,,,,,,,
K558,,,,,,,
K561,,,,,,,
K577,,,,,,,
K582,,,,,,,
K586,,,,,,,
K610,,,,,,,
K614,,,,,,,
K685,,,,,,,
K001,,,,,,,
K010,,,,,,,
K015,,,,,,,
K024,,,,,,,
K029,,,,,,,
K032,,,,,,,
K038,,,,,,,
K039,,,,,,,
,,,,,,,
K051,,,,,,,
K058,,,,,,,
K088,,,,,,,
K094,,,,,,,
K107,,,,,,,
K118,,,,,,,
K124,,,,,,,
K130,,,,,,,
K131,,,,,,,
K136,,,,,,,
K146,,,,,,,
K154,,,,,,,
K169,,,,,,,
K172,,,,,,,
K230,,,,,,,
K261,,,,,,,
K295,,,,,,,
K321,,,,,,,
K423,,,,,,,
K429,,,,,,,
K442,,,,,,,
K443,,,,,,,
K447,,,,,,,
K448,,,,,,,
K462,,,,,,,
K463,,,,,,,
K464,,,,,,,
K497,,,,,,,
K516,,,,,,,
K519,,,,,,,
K529,,,,,,,
K592,,,,,,,
K656,,,,,,,
K667,,,,,,,
K676,,,,,,,
K684,,,,,,,
K698,,,,,,,
K821,,,,,,,
K839,,,,,,,
K005,,,,,,,
